gene	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue
Hsa.31630	7.481894458	8.316072732	8.236747971	7.478238584	8.601228036	7.825552793	7.821519926	8.946531371	7.988362179	8.511599642	9.225100126	9.159796889	8.882320596	8.93661467	8.714387342	10.11500294	9.279102424	9.068010231	8.127393645	8.989418307	8.822550273	9.109744313	9.629040452	8.649342529	9.322722304	8.541164704	10.30575986	9.059884329	9.919152872	8.025278903	8.285978615	8.998064444	8.734691048	9.053696454	8.742350731	6.991483444	5.207691372	9.634275318	7.889937637	8.980073685	7.945139841	7.652164945	8.376023834	6.525750642	7.084647251	7.812859434	8.455946276	7.537611701	9.206971403	8.518882182	8.146926652
Hsa.2285	6.019755711	6.828521438	7.409035009	7.646429802	6.617203199	5.984137271	6.280603162	6.325762425	7.178194169	7.143740336	6.679532313	7.100791183	6.485564463	6.572650112	6.943136777	6.606836205	6.900695442	7.060099697	6.886605212	7.084647251	6.766270279	6.505570839	6.568453872	6.836060539	7.15842564	6.594009095	6.474263319	5.902976051	6.609240709	7.050384082	6.730469042	7.220428259	7.274010608	5.855688354	6.591419795	7.178194169	7.362223827	6.174716324	6.665890605	6.866491256	6.797487911	7.160186983	6.778935558	6.673100449	7.439715622	6.485564463	7.33659294	6.862325401	7.439715622	7.37960615	7.122375477
Hsa.477	6.847869647	8.335961528	8.094350164	7.627016043	7.756684365	6.602197179	6.723844775	6.278224617	8.102137425	6.298010816	4.295959963	7.392836733	6.562436937	5.651107259	6.45958762	6.457582113	5.598861744	5.716893567	7.7866069	7.889937637	6.328356432	7.185398207	5.890729097	7.050384082	5.716893567	6.461743472	7.247710113	6.916176116	7.553535161	6.920391277	7.168615511	6.904938535	7.614484257	7.030028091	7.003787189	8.509620506	8.839023923	7.021708963	7.396937556	7.2303335	6.343714417	8.169948432	7.768923842	8.47911397	8.076362206	8.50337182	6.390715386	8.186176556	7.948603673	7.588169367	8.775685675
Hsa.1477	7.374852985	6.346033255	6.252293076	6.153563472	8.190041297	5.864701372	7.673434465	6.687306819	5.963776145	5.716893567	6.04882258	5.842585552	4.295959963	6.776537037	7.577962339	7.502880555	6.939871117	5.56389618	6.687306819	5.787241181	6.530057649	7.347344182	6.353687539	7.434996723	6.457582113	6.535132367	6.38840899	7.506774011	5.612932687	9.065321447	6.560816015	4.554588852	7.313171231	5.296451486	6.836060539	6.407056646	8.081939517	6.487430333	6.633344487	7.113370818	7.187267455	6.707604051	9.065321447	6.495687427	9.852448713	5.65690228	5.086778288	7.262749571	6.577701698	6.695194608	6.766270279
Hsa.3047	7.091024116	7.510149052	6.932043259	6.841859527	7.597290868	6.898411223	6.613208432	7.614484257	7.433283902	6.783391171	7.097344032	6.303901508	6.646401928	6.906642369	6.828521438	7.246181261	7.543522076	6.974198072	6.7515419	7.541837294	7.814543188	6.985768502	7.053277786	6.289557848	7.75317145	6.862325401	6.69363983	6.474263319	6.821358418	6.946585608	6.858492427	6.174716324	7.139820327	6.629370723	7.00892555	7.190874482	5.18831924	7.12527014	6.443264416	6.904938535	7.010314234	6.888949418	6.703620073	7.591905945	6.758418814	7.167002072	6.762209485	6.424724372	6.781122771	6.959227951	7.000038176
Hsa.990	6.68558528	7.900776259	7.604266258	7.713000629	7.2303335	7.268028042	7.066597899	7.909462465	8.120981968	6.99838661	7.116949255	7.909462465	8.018675808	6.79132046	6.38364577	6.813226759	5.49875529	6.199387387	6.035439446	7.644650617	8.072561395	7.15842564	6.778935558	7.67672716	6.652634522	7.802165068	6.178197382	6.190535212	7.088827554	5.984137271	7.443083907	7.896654671	6.353687539	7.405738516	7.335060369	7.722474839	7.470296753	7.344030972	6.882570085	6.493230497	6.338651569	6.466500823	7.811117763	6.918072635	6.635234811	6.856305035	4.786039815	7.141592982	6.105776742	5.593011535	6.76021236
Hsa.17210	7.12527014	6.498860785	6.350953435	6.617203199	3.504066744	6.523921068	7.698513124	6.122161693	6.464046354	6.300988681	6.66082173	5.945632621	7.048583551	6.849977071	6.271101518	6.545136372	7.146906128	6.236180888	7.021708963	6.220136447	5.828032037	6.131568243	6.032047505	5.10020451	7.67672716	5.510727166	5.617608466	6.828521438	4.827073232	6.353687539	5.42911918	5.800077415	5.935018629	6.335903196	6.168285525	6.275556824	7.443083907	6.278224617	6.341113459	5.764601963	6.335903196	6.737337855	5.415313795	6.019755711	6.091228913	6.190535212	5.554395753	7.020155537	6.052676724	6.228924174	6.008764745
Hsa.27537	6.141309504	7.387581007	6.280603162	6.38364577	6.052676724	6.635234811	6.414501116	5.612932687	6.924176528	6.932043259	5.296451486	6.348271262	5.217399596	5.226980799	6.134615112	6.097661765	6.480940003	6.226107601	6.419517144	6.776537037	6.457582113	6.029160743	5.331465986	5.279716908	6.591419795	5.902976051	6.160089368	5.997430822	5.948838193	7.975146253	6.252293076	6.025668272	7.875612627	6.088321496	6.876005922	8.514452549	7.481894458	5.436510062	6.617203199	5.997430822	7.099149255	8.59521717	6.924176528	8.048079	8.127393645	8.117040613	6.417052156	7.840353584	6.621182208	8.438301572	8.072561395
Hsa.26969	7.532564564	7.300469179	7.356566981	7.138387419	6.341113459	6.04882258	6.822989129	5.49875529	7.657162832	7.470296753	7.472669879	6.847869647	6.714074866	7.194358124	6.957545822	7.32544909	7.718757127	6.898411223	7.576518481	7.322188396	7.703578771	7.32544909	7.026327102	7.077246445	7.772392269	7.080662821	7.320408975	7.161964053	7.12527014	7.040745753	7.108905483	7.347344182	7.92670823	7.00892555	7.349076438	6.386410464	6.448029688	6.586585589	6.38364577	7.437746704	6.505570839	6.558709544	6.527640954	7.502880555	7.641067	6.081180165	8.072561395	7.698513124	6.611015275	7.44163367	7.018070924
Hsa.1832	10.40126887	9.412047004	9.59270056	9.496367698	10.56539695	10.63090326	8.919813887	7.79656824	8.85334578	10.07217302	6.289557848	5.458341782	6.570470276	6.85221838	7.549443117	7.010314234	7.878195318	7.048583551	8.760952219	7.213279856	6.012709234	6.954485271	7.915176794	5.353642013	8.298095836	6.353687539	7.385890226	8.240969783	6.974198072	9.499967692	5.598861744	5.691160403	9.521041869	3.504066744	6.503907787	9.84007206	8.745290472	7.489081392	6.464046354	6.222967806	8.408629008	10.52482225	8.687494777	10.2351949	9.52516557	10.7461311	6.032047505	10.26541277	7.391196461	9.76855173	9.950537319
Hsa.3154	7.148965257	7.720450591	9.143441643	7.915176794	8.769843708	7.222673391	5.340378492	8.944298326	8.135973187	8.617558703	7.666889422	7.270464137	7.946662952	7.023875947	8.812858399	8.509620506	7.777172578	8.677464481	8.442474691	8.377839538	9.090840628	9.496367698	9.123467706	7.930841283	8.877105985	7.418067502	8.967930906	8.175753155	9.538301597	8.874443006	9.819591448	8.672734425	9.901126495	8.03877919	8.866110817	9.483099647	8.501070539	8.406811902	8.348239131	9.880658867	8.188134954	8.27537509	9.430693992	9.393018447	9.281633944	8.240969783	8.133821689	8.329681343	9.170871621	9.713562791	9.375202027
Hsa.660	6.579999558	7.439715622	7.053277786	6.222967806	6.174716324	5.912271265	7.792006219	6.950291551	7.494425934	5.680387883	5.764601963	7.517520813	6.409815196	6.008764745	5.18831924	5.800077415	5.006283544	5.810069885	5.49875529	5.458341782	6.539941747	6.063471629	5.769063593	7.429027364	6.238472542	6.943136777	6.144924623	6.184955304	6.862325401	5.443756354	6.648349463	6.966404045	5.261488352	7.048583551	6.412235195	6.091228913	7.012213608	5.948838193	6.232809276	5.938289587	6.596211402	6.405396785	5.645330708	6.323218962	5.49875529	5.980777153	4.515821901	6.378950652	6.271101518	5.627748028	6.147828587
Hsa.983	6.894937038	7.537611701	7.251549602	6.929779546	6.954485271	6.890736941	6.716309466	7.741010227	7.434996723	6.232809276	6.335903196	8.371641764	7.819681573	6.070915561	6.265692168	6.872203213	6.348271262	6.648349463	7.012213608	7.711181803	7.362223827	7.046671652	6.989973998	8.018675808	6.114605475	7.561132706	6.762209485	6.926194592	6.79132046	6.656424863	7.268028042	6.991483444	6.586585589	8.260015788	7.132890227	7.256560253	7.371224398	7.300469179	7.160186983	7.671911958	6.333634365	7.35237667	7.168615511	7.412295301	6.584167248	7.427064076	8.055427642	7.574918193	7.358651201	6.236180888	7.584771001
Hsa.41442	5.504564012	6.412235195	7.187267455	6.306476286	6.311811293	6.298010816	7.389333656	6.705619011	6.650349969	4.472665949	5.828032037	8.687494777	6.386410464	6.257898764	7.058274594	6.814910085	5.197302315	7.046671652	4.244629307	7.674905265	7.172262961	6.338651569	6.474263319	7.632043011	6.04882258	7.747976375	6.373084048	7.590122193	7.906099223	6.085134035	7.405738516	7.517520813	6.188271376	8.268391077	6.847869647	7.239758653	6.579999558	5.977309471	5.478293393	7.392836733	7.563041238	6.341113459	6.974198072	7.005577467	5.543650538	6.246230308	7.181798281	6.333634365	7.652164945	6.437283591	6.862325401
Hsa.24183	5.91671163	5.627748028	4.925072943	6.819219043	5.795710818	6.138484862	5.716893567	6.564070797	6.512884435	6.705619011	6.814910085	6.956096009	6.246230308	6.493230497	6.756046191	6.174716324	6.743442434	6.701385841	5.842585552	6.872203213	5.898695973	5.791116664	5.783182027	6.579999558	6.263179831	6.936005256	5.885668824	6.008764745	7.33659294	6.519354712	6.314678986	6.943136777	6.532472817	5.65690228	5.18831924	6.888949418	5.465152962	5.465152962	6.45958762	6.501220819	6.330607551	6.813226759	5.672302146	7.061716978	7.058274594	6.617203199	6.232809276	6.04882258	6.094348461	7.007448721	6.260644904
Hsa.2897	6.79132046	6.594009095	7.268028042	6.328356432	6.66364303	6.358856764	6.063471629	6.519354712	6.61510157	7.075658564	6.984247547	7.555297895	6.114605475	7.607333894	6.814910085	7.088827554	6.978203012	8.623155802	7.16540952	6.941475527	6.856305035	7.251549602	7.259652158	7.139820327	7.483794978	6.431755043	7.021708963	7.108905483	7.45804008	7.003787189	7.344030972	7.389333656	7.758111432	6.858492427	6.629370723	7.247710113	7.180087209	7.483794978	6.273570031	7.314961058	6.325762425	6.407056646	7.59903698	6.725936813	7.47478143	7.409035009	6.914298322	6.699320569	8.900162716	7.572669669	7.110962297
Hsa.21859	5.750022926	6.323218962	5.14573004	7.630393963	6.532472817	4.786039815	5.961025791	5.855688354	6.906642369	6.970024225	6.249322995	7.012213608	7.192571223	7.768923842	7.222673391	6.943136777	6.783391171	7.040745753	6.613208432	7.802165068	7.536045378	7.056753074	6.131568243	7.414460197	7.593903107	6.631465765	7.108905483	6.936005256	7.156161386	7.300469179	7.277425397	7.969530424	7.823467916	7.118827233	6.822989129	7.942946719	7.45804008	7.570792199	7.342186528	7.69304736	6.314678986	6.912352402	7.24290978	7.374852985	7.798519881	6.268625756	7.576518481	6.912352402	8.080021469	7.832178493	7.295195697
Hsa.486	5.77423019	6.735292873	6.609240709	7.15842564	6.491170369	7.048583551	7.070195404	6.088321496	7.534315435	5.045613478	6.160089368	7.670083968	7.130836236	5.890729097	5.510727166	6.517539862	5.945632621	6.008764745	6.933723013	6.886605212	7.335060369	6.323218962	6.747723058	7.419894954	6.699320569	7.220428259	6.613208432	6.650349969	7.354772624	6.69363983	7.437746704	7.628630154	6.908570822	6.989973998	6.16581471	7.224516775	7.561132706	6.517539862	6.487430333	6.822989129	6.419517144	7.028187697	7.251549602	7.200876462	7.020155537	7.342186528	5.580665836	7.086555739	7.302345587	6.508293181	7.356566981
Hsa.2499	6.957545822	7.682179079	7.247710113	8.578391562	7.555297895	8.194081649	7.915176794	7.666889422	8.287739186	8.872171928	8.074582605	7.459756823	8.117040613	9.412047004	9.326970885	8.4450282	9.008060785	8.820228383	8.125645103	8.573669174	6.987597767	8.044630318	8.563906633	8.518882182	7.761786051	9.084330924	6.840140352	7.576518481	8.64400336	9.273431289	7.825552793	7.671911958	6.832148881	5.948838193	4.925072943	7.382610082	5.17624555	5.672302146	8.340791957	6.562436937	7.909462465	8.455946276	5.795710818	8.371641764	9.264425952	8.64200859	6.163209785	7.136285008	5.842585552	7.628630154	6.156766513
Hsa.1939	8.329681343	7.917229617	7.639473753	8.7004207	8.737275151	8.294176786	8.250923382	8.031160912	8.055427642	8.866110817	7.470296753	9.225100126	7.574918193	8.379815037	8.554660638	6.683571954	8.377839538	9.311458656	9.400878404	9.382295256	7.977196817	7.893154714	7.793801511	8.57592163	7.595513767	7.990432488	4.90814659	7.118827233	8.268391077	10.04899326	9.024599489	8.410565556	6.508293181	4.472665949	4.848344288	7.448984852	7.286325236	5.323125965	7.678533127	7.700007829	9.606129657	8.253288609	7.241374292	9.293308477	9.549685937	9.735765091	5.640272929	5.331465986	6.503907787	6.670592293	7.58654806
Hsa.36528	7.24290978	7.335060369	7.259652158	7.038819892	8.141775895	6.572650112	6.532472817	7.401310335	7.146906128	7.202559909	7.358651201	6.236180888	6.834338514	7.975146253	7.15842564	7.403528873	7.217066508	7.437746704	6.892569256	8.236747971	8.055427642	7.686172913	6.652634522	7.470296753	7.590122193	6.920391277	7.942946719	7.913684714	7.821519926	7.788301556	8.65617283	7.520791012	9.004873308	7.855598944	7.567141574	8.279415128	8.459793833	8.541164704	7.443083907	8.198263629	6.309319383	6.843773174	8.807309733	8.413309221	8.175753155	7.915176794	8.035076659	7.246181261	9.560880714	8.386062732	8.018675808
Hsa.18693	6.409815196	5.716893567	5.472398675	6.094348461	7.213279856	5.791116664	6.88033597	7.15049744	6.134615112	6.61953134	7.108905483	6.88033597	6.631465765	7.122375477	7.15049744	7.551542065	7.42323115	6.613208432	7.077246445	6.527640954	6.196369712	7.445335305	6.868342655	6.840140352	7.584771001	7.27584815	6.912352402	7.960428939	5.828032037	6.341113459	6.163209785	7.414460197	7.16540952	7.266398164	7.768923842	7.689449095	7.898922173	8.008233418	6.631465765	7.110962297	6.793509967	6.503907787	6.611015275	7.12527014	7.642979835	6.61953134	6.723844775	7.436426776	6.591419795	7.527287813	6.44066291
Hsa.481	7.038819892	8.516848222	8.791073065	7.816226012	7.345847313	8.309614239	7.644650617	8.384086025	8.769843708	6.71805664	6.966404045	8.313852914	8.404937585	6.832148881	7.514025514	7.363633166	6.840140352	7.342186528	7.046671652	7.495963312	8.226741577	7.88249613	7.951655095	8.118895873	6.963104901	8.078190414	7.652164945	7.499364994	7.911598811	8.222401511	8.399016692	8.514452549	7.525376829	8.238864658	8.048079	8.775685675	7.308471152	6.906642369	8.329681343	7.107152941	8.440507528	8.234382491	8.496377685	8.32742588	7.737627889	7.545667012	4.472665949	8.413309221	7.447221902	7.990432488	8.143758436
Hsa.9083	6.025668272	7.436426776	7.45804008	7.505072637	6.989973998	7.577962339	7.614484257	7.758111432	7.236301267	6.539941747	6.163209785	7.869538125	7.344030972	5.360890968	6.762209485	5.92034325	4.554588852	7.698513124	6.320240085	6.85221838	7.547353551	3.504066744	6.584167248	7.551542065	4.554588852	7.371224398	6.455576465	5.894231024	7.136285008	6.081180165	6.66082173	6.584167248	5.961025791	8.530428363	7.700007829	7.282592255	6.320240085	6.160089368	7.314961058	6.067286887	7.37960615	7.156161386	6.188271376	7.271928338	6.052676724	7.17068913	7.136285008	7.385890226	4.554588852	6.174716324	6.600464482
Hsa.3160	6.268625756	5.415313795	5.739752305	5.77423019	7.407042936	5.323125965	5.575746612	6.959227951	6.196369712	6.594009095	6.756046191	5.415313795	6.260644904	6.61510157	6.929779546	5.890729097	6.61953134	7.0517808	5.645330708	7.134431289	6.188271376	6.246230308	6.658501744	6.633344487	6.611015275	6.366164257	6.535132367	6.631465765	7.577962339	6.778935558	7.579600616	6.912352402	7.302345587	6.464046354	5.974085174	6.67539482	6.737337855	6.927928942	6.330607551	6.677249065	6.358856764	5.42911918	7.023875947	7.347344182	6.658501744	5.516218535	6.438912553	5.472398675	7.038819892	7.0950873	6.45958762
Hsa.43201	6.501220819	7.470296753	6.598266261	6.916176116	6.206119495	6.328356432	7.120548937	6.572650112	7.490827591	5.81999362	6.0226327	7.674905265	6.097661765	5.472398675	5.522808037	5.074027486	3.757849138	5.122699434	5.988538101	5.81999362	5.491315217	6.0226327	5.877289082	5.65690228	5.980777153	5.575746612	6.443264416	5.645330708	7.053277786	5.988538101	6.45958762	6.523921068	5.988538101	6.489273072	6.295293474	6.868342655	6.505570839	5.407396613	6.228924174	5.783182027	6.88033597	6.714074866	6.635234811	6.862325401	6.579999558	5.661828657	5.92034325	6.596211402	6.309319383	6.217155652	6.100886114
Hsa.1464	8.186176556	7.857143259	6.457582113	6.66364303	8.19210824	6.424724372	7.217066508	5.966818931	6.801744859	6.993075342	7.700007829	7.003787189	6.716309466	8.16181862	7.537611701	7.517520813	8.19210824	7.635569517	9.315666727	7.607333894	5.833412458	7.495963312	7.168615511	7.888210019	8.168207062	6.252293076	8.538998044	9.065321447	7.506774011	7.20444651	6.45049557	7.648168516	7.401310335	7.306633566	8.464166937	7.948603673	9.713562791	8.998064444	7.156161386	8.711193463	6.300988681	9.077360168	7.153597793	7.579600616	7.574918193	6.939871117	7.183569754	7.576518481	8.061135105	7.724378522	7.840353584
Hsa.3072	6.936005256	6.69363983	6.654358849	3.757849138	5.945632621	7.465584836	6.811046271	5.554395753	6.448029688	6.348271262	6.527640954	6.052676724	5.935018629	6.505570839	5.963776145	6.004490519	6.641445807	6.292182085	6.762209485	6.434838039	6.776537037	6.211662255	6.478760488	5.436510062	5.661828657	5.384356242	6.398655438	5.165510018	6.495687427	6.178197382	6.401135513	6.181740583	5.340378492	6.38840899	5.331465986	6.83820154	6.029160743	6.832148881	6.181740583	6.813226759	6.868342655	4.736753246	6.515336131	5.855688354	4.472665949	6.289557848	6.579999558	6.521521924	6.141309504	6.056202416	4.97040096
Hsa.612	6.61953134	8.048079	7.345847313	7.648168516	7.198657321	7.316920884	8.17761886	8.049861721	7.930841283	6.68558528	8.166231127	8.561881028	8.670120528	6.623182948	7.570792199	7.682179079	7.338418664	7.344030972	7.909462465	7.865337165	8.828082214	7.532564564	7.689449095	8.455946276	6.854271199	8.003575942	6.873892559	7.604266258	7.79656824	6.966404045	6.862325401	8.453475097	6.348271262	8.078190414	8.133821689	7.807533586	6.181740583	6.461743472	6.843773174	7.779029848	7.694567955	7.779029848	7.628630154	5.716893567	5.908007089	6.429410791	6.635234811	7.161964053	6.542742329	6.134615112	7.51920631
Hsa.9711	6.864575578	8.174119487	8.719470523	8.107368118	7.559348717	6.824728852	7.971104987	7.249445341	8.630865396	6.478760488	6.963104901	7.834080542	8.048079	6.424724372	7.178194169	5.873269458	6.7515419	7.763449057	7.429027364	8.772963679	8.672734425	7.127277141	7.084647251	8.670120528	6.957545822	8.601228036	7.42323115	8.995340446	8.76376601	6.836060539	8.4450282	8.145328209	7.45804008	9.39683711	6.745981115	8.291651233	7.559348717	7.632043011	8.102137425	8.958624275	6.298010816	7.954598775	9.008060785	7.964538375	8.118895873	7.418067502	7.939724225	7.527287813	7.674905265	7.539514062	8.086803965
Hsa.2498	5.685790979	6.419517144	6.077201643	7.110962297	5.680387883	5.571001471	5.315222619	6.056202416	6.737337855	7.023875947	6.952305381	6.611015275	6.346033255	7.012213608	7.356566981	7.026327102	7.183569754	6.97612708	6.184955304	7.678533127	7.0517808	6.770650041	6.772551904	7.618155752	7.271928338	7.09319348	7.47478143	6.714074866	7.846027168	7.238042556	7.418067502	6.639547273	7.492972173	7.161964053	6.801744859	7.181798281	6.478760488	6.238472542	6.407056646	6.527640954	6.341113459	6.860656485	6.328356432	6.85221838	7.291418785	6.325762425	7.439715622	6.936005256	6.987597767	7.409035009	6.643770091
